"VAP = Voting Age Population
# = Number
Erst Stm. = Constituency vote
Zweit Stm. = List vote
V = Valid
IV = Invalid",,,,,,,In decimals. Invalid votes included.,CDU,,,,SPD,,,,Die Linke,,,,Bündnis 90/Die Grünen,,,,CSU,,,,FDP,,,,AfD,,,,Other.,,,
Constituency/State Name,Official ID,State,# of VAP,# of Votes (V & IV),# of Erst Stm. (V),# of Zweit Stm. (V),% Turnout*,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm,Erst Stm.,Zweit Stm.,% Erst Stm.,% Zweit Stm
Goslar – Northeim – Osterode,52,NI,202963,150977,149372,149790,0.7438646453,59391,48131,0.3976046381,0.3213231858,51953,48016,0.3478094958,0.3205554443,8525,9521,0.05707227593,0.06356232058,8128,9929,0.05441448196,0.06628613392,,,,,7438,13734,0.04979514233,0.09168836371,13937,15132,0.09330396594,0.10102143,,5327,,0.0355631217
Göttingen,53,NI,220420,170547,169108,169324,0.773736503,56250,51177,0.3326276699,0.302243037,59032,47871,0.3490786953,0.2827183388,9905,14748,0.0585720368,0.08709928894,19131,19676,0.113128888,0.1162032553,,,,,7734,15421,0.04573408709,0.09107391746,11870,13446,0.07019183007,0.07940988873,5186,6985,0.03066679282,0.04125227375
Niedersachsen (NI),,,6124582,4681871,4635317,4646976,0.7644392711,1777588,1623481,0.3834879038,0.3493628975,1557197,1275172,0.3359418568,0.274408992,273064,322979,0.05890945538,0.06950304886,334541,404825,0.07217219448,0.08711579315,,,,,264801,431405,0.05712683728,0.09283564193,369663,422362,0.07974923829,0.09088964522,58463,166752,0.01261251388,0.03588398132
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bremen I,54,HB,252496,188064,185437,186376,0.7448197199,44912,48458,0.2421954626,0.2600012877,55656,45729,0.3001342774,0.2453588445,22666,26425,0.1222301914,0.1417832768,22117,23568,0.1192696172,0.1264540499,,,,,20702,19138,0.1116389933,0.1026848951,14290,15539,0.07706121216,0.08337446882,5094,7519,0.02747024596,0.04034317723
Bremen II – Bremerhaven,55,HB,221655,147855,145606,145947,0.6670501455,36363,34951,0.2497355878,0.2394773445,49463,43215,0.3397044078,0.2961006393,16739,18204,0.1149609219,0.1247302103,11269,13165,0.07739378872,0.09020397816,,,,,9755,11918,0.06699586555,0.08165978061,16645,17705,0.1143153441,0.1213111609,5372,6789,0.03689408403,0.04651688627
Bremen (HB),,,474151,335919,331043,332323,0.7084641812,81275,83409,0.2455119123,0.2509877439,105119,88944,0.3175388092,0.2676432266,39405,44629,0.1190328749,0.1342940453,33386,36733,0.1008509469,0.1105340286,,,,,30457,31056,0.09200315367,0.09345125074,30935,33244,0.09344707485,0.1000352067,10466,14308,0.03161522823,0.04305449818
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prignitz – Ostprignitz-Ruppin – Havelland I,56,BB,176002,120228,118415,118408,0.6831058738,36481,35215,0.308077524,0.2974038916,28061,24884,0.2369716674,0.2101547193,20849,19447,0.1760672212,0.1642372137,3547,4231,0.02995397543,0.03573238295,,,,,4226,6555,0.03568804628,0.05535943517,21296,22183,0.1798420808,0.1873437606,3955,5893,0.03339948486,0.04976859672
Uckermark – Barnim I,57,BB,184716,129870,127876,128013,0.7030793218,39102,36160,0.3057806,0.2824713115,24843,21650,0.1942741406,0.1691234484,23589,23870,0.1844677656,0.1864654371,4714,5187,0.03686383684,0.04051932226,,,,,4859,7021,0.03799774782,0.0548459922,25804,26605,0.2017892333,0.2078304547,4965,7520,0.03882667584,0.05874403381
Oberhavel – Havelland II,58,BB,243108,185012,182290,182610,0.7610280205,54455,51968,0.2987273026,0.2845846339,41423,33856,0.2272368205,0.1854005805,26839,26091,0.1472324318,0.1428782652,9685,11684,0.05312962861,0.0639833525,,,,,9514,13912,0.05219156289,0.07618421773,32762,33987,0.1797246146,0.1861179563,7612,11112,0.04175763893,0.06085099392
Märkisch-Oderland – Barnim II,59,BB,226424,170039,167605,167696,0.7509760449,47594,42113,0.2839652755,0.2511270394,26526,25908,0.1582649682,0.154493846,37721,34632,0.2250589183,0.2065165538,8972,7800,0.05353062259,0.04651273733,,,,,7111,11007,0.04242713523,0.06563662818,33915,34701,0.2023507652,0.2069280126,5766,11535,0.03440231497,0.06878518271
Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I,60,BB,183182,128058,125798,126145,0.6990752366,39991,35556,0.3178985357,0.2818661065,31548,26055,0.2507830013,0.2065480201,19038,20925,0.1513378591,0.1658805343,4293,5238,0.03412613873,0.04152364343,,,,,5763,8194,0.04581153913,0.06495699394,21312,22633,0.1694144581,0.1794205081,3853,7544,0.03062846786,0.05980419359
Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,61,BB,247441,195802,193510,193869,0.7913078269,48095,48015,0.2485401271,0.2476672392,50588,35773,0.2614231823,0.1845215068,31840,35106,0.1645393003,0.1810810393,15549,19079,0.08035243657,0.09841181416,,,,,14425,17768,0.07454395122,0.09164951591,23890,26133,0.1234561521,0.1347972084,9123,11995,0.0471448504,0.06187167623
Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,62,BB,248708,187607,184378,184910,0.7543263586,56607,49982,0.3070160214,0.2703044724,36148,32565,0.1960537591,0.1761127035,30278,29217,0.164216989,0.1580065978,8127,8617,0.04407792687,0.04660104916,,,,,8910,13718,0.04832463743,0.07418744254,37358,38915,0.2026163642,0.2104537342,6950,11896,0.03769430192,0.06433400032
Frankfurt (Oder) – Oder-Spree,63,BB,194759,140051,137959,137998,0.719098989,37344,33888,0.2706891178,0.2455687764,23598,22702,0.1710508194,0.1645096306,26401,26202,0.19136845,0.189872317,4504,5896,0.03264738074,0.04272525689,,,,,7008,9241,0.05079770077,0.06696473862,30261,30477,0.2193477772,0.2208510268,8843,9592,0.06409875398,0.06950825374
Cottbus – Spree-Neiße,64,BB,178676,132113,129723,130028,0.7393998075,36855,31366,0.284105363,0.2412249669,22019,19729,0.1697385969,0.1517288584,20359,21456,0.1569420997,0.1650106131,4319,4093,0.03329401879,0.03147783554,,,,,7426,9941,0.05724505292,0.07645276402,32776,34905,0.2526614401,0.2684421817,5969,8538,0.04601342861,0.06566278032
Elbe-Elster – Oberspreewald-Lausitz II,65,BB,168543,123365,120848,121154,0.7319497102,35633,33576,0.2948580034,0.2771348862,20142,18700,0.1666721832,0.1543490104,19583,18775,0.1620465378,0.1549680572,3543,3146,0.02931782073,0.02596695115,,,,,6492,8128,0.05372037601,0.06708816878,29830,30564,0.2468390044,0.2522739654,5625,8265,0.04654607441,0.06821896099
Brandenburg (BB),,,2051559,1512145,1488402,1490831,0.7370711737,432157,397839,0.2903496502,0.2668572092,304896,261822,0.2048478838,0.1756215158,256497,255721,0.1723304591,0.1715291673,67253,74971,0.04518470144,0.05028806082,,,,,75734,105485,0.05088275882,0.0707558402,289204,301103,0.1943050332,0.2019699081,62661,93890,0.04209951344,0.06297829868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altmark,66,ST,165625,111193,109455,109863,0.6713539623,35644,36022,0.3256498104,0.3278810883,20900,18721,0.1909460509,0.1704031385,20973,20346,0.1916129916,0.1851942874,3738,3648,0.03415102097,0.03320499167,,,,,7388,7838,0.06749805856,0.07134340042,18031,18419,0.1647343657,0.1676542603,2781,4869,0.0254077018,0.04431883346
Börde – Jerichower Land,67,ST,220786,150499,145948,148088,0.6816510105,55110,47566,0.3776002412,0.3212009076,29174,24053,0.1998931126,0.162423694,29616,24555,0.2029215885,0.1658135703,3540,4236,0.02425521419,0.02860461347,,,,,11080,11413,0.07591745005,0.07706904003,,27905,0,0.1884352547,17428,8360,0.1194123935,0.05645291989
Harz,68,ST,215607,143567,141128,141531,0.665873557,51386,47574,0.3641091775,0.3361383725,24767,22915,0.1754931693,0.1619079919,27104,25069,0.1920526047,0.1771272725,4462,4968,0.0316166884,0.03510185048,,,,,6923,9902,0.0490547588,0.0699634709,22792,23860,0.1614987812,0.1685849743,3694,7243,0.02617482002,0.05117606743
Magdeburg,69,ST,238060,162894,160556,160777,0.6842560699,44021,44616,0.2741784798,0.2775023791,34877,27513,0.2172263883,0.1711252231,30299,30056,0.1887129724,0.1869421621,6417,8564,0.03996736341,0.05326632541,,,,,10796,12713,0.06724133636,0.07907225536,24509,26051,0.1526507885,0.1620318827,9637,11264,0.06002267122,0.07005977223
Dessau – Wittenberg,70,ST,177005,123466,121399,121744,0.6975283184,42781,38751,0.3523999374,0.3182990538,14806,17360,0.1219614659,0.1425942962,22086,21102,0.1819290109,0.1733309239,5607,4299,0.0461865419,0.03531180181,,,,,6051,8940,0.04984390316,0.07343277697,23520,24327,0.1937412994,0.1998209357,6548,6965,0.05393784133,0.05721021159
Anhalt,71,ST,224401,147946,145192,145539,0.6592929622,45843,44620,0.3157405367,0.3065844894,18687,20289,0.1287054383,0.1394059324,30757,25887,0.2118367403,0.1778698493,2854,3455,0.0196567304,0.02373934134,,,,,9213,10848,0.06345390931,0.07453672212,32281,32349,0.2223331864,0.2222703193,5557,8091,0.03827345859,0.05559334611
Halle,72,ST,214668,152467,150275,150294,0.7102455885,40690,39833,0.2707702545,0.265033867,32053,21196,0.2132956247,0.1410302474,30530,28892,0.2031608717,0.1922365497,5475,10457,0.03643320579,0.06957696249,,,,,10131,13533,0.06741640326,0.09004351471,26018,26727,0.1731359175,0.1778314504,5378,9656,0.03578772251,0.06424740841
Burgenland – Saalekreis,73,ST,191636,131219,128915,129212,0.6847304264,43254,38678,0.3355234069,0.2993375228,16930,17098,0.1313268433,0.132325171,21819,21042,0.1692510569,0.1628486518,3198,3366,0.0248070434,0.02605021205,,,,,8538,10132,0.06622968623,0.07841376962,30112,31781,0.2335802661,0.2459601275,5064,7115,0.03928169724,0.05506454509
Mansfeld,74,ST,207103,140223,137657,137932,0.6770688981,42725,39751,0.3103728833,0.2881927327,20864,19835,0.151565122,0.1438027434,24863,23909,0.180615588,0.1733390366,3647,3250,0.02649338573,0.02356233506,,,,,11091,11236,0.08056982209,0.08146042978,32864,32982,0.2387383133,0.2391178262,1603,6969,0.01164488548,0.05052489633
Sachsen-Anhalt (ST),,,1854891,1263474,1240525,1244980,0.6811580842,401454,377411,0.3236162109,0.3031462353,213058,188980,0.1717482517,0.1517936031,238047,220858,0.1918921424,0.1773988337,38938,46243,0.03138832349,0.03714356857,,,,,81211,96555,0.06546502489,0.07755546274,210127,244401,0.1693855424,0.1963091777,57690,70532,0.04650450414,0.05665311893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin-Mitte,75,BE,206706,151412,149071,149443,0.7324992985,27654,27861,0.1855089186,0.1864322852,35036,26788,0.2350289459,0.1792522902,30492,32118,0.2045468267,0.2149180624,26781,25708,0.1796526487,0.1720254545,,,,,9017,12972,0.0604879554,0.08680232597,11782,12289,0.07903616398,0.08223202157,8309,11707,0.0557385407,0.07833756014
Berlin-Pankow,76,BE,237071,188499,186313,186652,0.795116231,36429,36994,0.1955258087,0.1981977155,30509,29185,0.1637513217,0.1563604998,53618,43774,0.2877845346,0.2345219982,26376,26651,0.1415682212,0.1427844331,,,,,7890,12321,0.04234809165,0.06601054369,22487,23315,0.1206947449,0.1249116002,9004,14412,0.04832727722,0.07721320961
Berlin-Reinickendorf,77,BE,182398,137240,134860,135105,0.7524205309,49654,41912,0.3681892333,0.3102179786,31882,27071,0.2364081269,0.2003700825,10384,11516,0.07699836868,0.08523740794,10647,12305,0.07894853923,0.09107731024,,,,,9688,15376,0.07183746107,0.1138077791,17738,18513,0.131528993,0.137026757,4867,8412,0.03608927777,0.06226268458
Berlin-Spandau – Charlottenburg Nord,78,BE,184608,133009,130574,130747,0.7204942364,40372,36712,0.3091886593,0.2807865572,41965,29733,0.3213886379,0.2274086595,9861,12780,0.07552039457,0.09774602859,8031,11063,0.06150535329,0.08461379611,,,,,8292,12927,0.06350421983,0.09887033737,17551,18481,0.1344142019,0.1413493235,4502,9051,0.03447853325,0.06922529771
Berlin-Steglitz-Zehlendorf,79,BE,221210,180720,178373,178957,0.8169612585,63085,53281,0.353668997,0.2977307398,43801,34279,0.2455584646,0.1915488078,13392,16352,0.07507862737,0.09137390546,22712,25361,0.1273286876,0.1417156077,,,,,16159,25461,0.09059106479,0.1422744011,14549,15824,0.08156503507,0.08842347603,4675,8399,0.02620912358,0.04693306213
Berlin-Charlottenburg-Wilmersdorf,80,BE,198672,158034,156114,156647,0.7954518,47077,40085,0.3015552737,0.255893825,43123,30351,0.2762276285,0.1937541096,14745,18367,0.09445020946,0.1172508889,21286,24770,0.1363490782,0.1581262329,,,,,14426,23280,0.09240683091,0.1486144005,11722,12374,0.07508615499,0.07899289485,3735,7420,0.02392482417,0.04736764828
Berlin-Tempelhof-Schöneberg,81,BE,235250,181159,178666,179081,0.7700701382,51708,44721,0.2894115277,0.2497249848,39380,36179,0.2204112702,0.2020258989,19356,23625,0.1083362251,0.131923543,33763,27956,0.18897272,0.1561081298,,,,,11362,18569,0.06359352087,0.1036905088,16188,17108,0.09060481569,0.09553218934,6909,10923,0.03866992041,0.06099474539
Berlin-Neukölln,82,BE,202618,143553,141105,141413,0.7084908547,34593,31592,0.2451578612,0.2234023746,37777,27520,0.2677226179,0.194607285,23204,25752,0.1644449169,0.1821048984,15480,18446,0.1097055384,0.1304406243,,,,,7255,10891,0.05141561249,0.0770155502,15105,15904,0.107047943,0.1124649078,7691,11308,0.05450551008,0.07996435971
Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost,83,BE,223427,173289,171349,171744,0.7755956084,20955,23887,0.1222942649,0.1390849171,29028,27391,0.1694086338,0.1594873766,42600,49016,0.248615399,0.2854015279,45055,35077,0.2629428827,0.2042400317,,,,,5263,10147,0.03071509025,0.05908212223,10558,10863,0.06161693386,0.06325111794,17890,15363,0.1044067955,0.08945290665
Berlin-Treptow-Köpenick,84,BE,205106,157111,155192,155188,0.7659990444,29384,31372,0.1893396567,0.2021548058,21379,24109,0.1377583896,0.1553535067,61881,39000,0.398738337,0.2513080908,7755,12168,0.0499703593,0.07840812434,,,,,5831,10067,0.03757281303,0.06486970642,23245,26278,0.1497822053,0.1693301028,5717,12194,0.03683823908,0.07857566307
Berlin-Marzahn-Hellersdorf,85,BE,200704,138992,136785,136939,0.6925223214,30480,28620,0.2228314508,0.2089981671,17172,19797,0.1255400811,0.1445680193,46782,35698,0.3420111854,0.2606854147,4440,5621,0.03245969953,0.04104747369,,,,,4852,7290,0.0354717257,0.05323538218,28167,29618,0.2059217019,0.2162860836,4892,10295,0.03576415543,0.07517945947
Berlin-Lichtenberg,86,BE,205300,149116,147072,147126,0.7263321968,28905,27284,0.1965363903,0.185446488,20720,21850,0.1408833768,0.1485121596,51249,43172,0.3484619778,0.2934355586,8609,9821,0.05853595518,0.06675230755,,,,,5018,7745,0.03411934291,0.05264195316,23119,24603,0.1571951153,0.1672240121,9452,12651,0.0642678416,0.0859875209
Berlin (BE),,,2503070,1892134,1865474,1869042,0.7559253237,460296,424321,0.2467447952,0.2270259309,391772,334253,0.2100120398,0.1788365376,377564,351170,0.202395745,0.1878876986,230935,234947,0.1237942743,0.1257045053,,,,,105053,167046,0.05631437372,0.08937519863,212211,225170,0.113757147,0.1204734832,87643,132135,0.04698162505,0.07069664566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aachen I,87,NW,179273,140624,139357,139801,0.7844125998,47011,38827,0.3373422218,0.2777304883,45309,34663,0.3251289853,0.2479452937,12282,14459,0.08813335534,0.1034255835,13104,17918,0.09403187497,0.1281678958,,,,,10232,19795,0.07342293534,0.1415941231,7817,8271,0.056093343,0.05916266693,3602,5868,0.02584728431,0.04197394868
Aachen II,88,NW,228248,173149,171176,171607,0.7586002944,62405,52656,0.3645662943,0.30684063,63135,60539,0.3688309109,0.3527769846,8785,10105,0.05132144693,0.05888454434,7782,8436,0.04546198065,0.04915883385,,,,,11038,19213,0.06448333879,0.1119593024,15114,14853,0.0882950881,0.08655241336,2917,5805,0.01704094032,0.03382729143
Heinsberg,89,NW,190051,142330,140604,140890,0.7489042415,64121,55605,0.4560396575,0.3946696004,39301,36421,0.2795155188,0.2585066364,6424,7909,0.04568860061,0.05613599262,6964,7281,0.04952917413,0.05167861452,,,,,9334,16111,0.06638502461,0.1143516218,11652,12313,0.08287104208,0.08739442118,2808,5250,0.01997098233,0.03726311307
Düren,90,NW,199675,151595,149838,150134,0.7592087142,62711,52412,0.4185253407,0.3491014694,47543,43816,0.317296013,0.291845951,6611,8809,0.044120984,0.058674251,8235,8198,0.0549593561,0.05460455327,,,,,8788,17155,0.05865000868,0.1142645903,13404,14432,0.08945661314,0.09612745947,2546,5312,0.01699168435,0.03538172566
Rhein-Erft-Kreis I,91,NW,248982,191505,189339,189868,0.7691519869,74207,63664,0.3919266501,0.3353066341,58792,50014,0.3105118333,0.2634145828,8590,11392,0.04536836045,0.05999957865,10354,12526,0.05468498302,0.06597214907,,,,,17648,27398,0.09320847792,0.1443002507,17113,18091,0.09038285826,0.09528198538,2635,6783,0.013916837,0.03572481935
Euskirchen – Rhein-Erft-Kreis II,92,NW,246753,187796,185575,186196,0.7610687611,79493,66503,0.4283605011,0.3571666416,48592,43498,0.261845615,0.2336140411,10835,11403,0.05838609727,0.06124191712,10689,12447,0.05759935336,0.0668489119,,,,,18316,27410,0.09869863936,0.1472104664,17650,18325,0.09510979388,0.0984177963,,6610,,0.03550022557
Köln I,93,NW,192574,139718,138196,138631,0.7255288876,43683,36565,0.3160945324,0.2637577454,42799,33666,0.3096978205,0.2428461167,11898,15271,0.08609511129,0.1101557372,13535,15800,0.0979406061,0.1139716225,,,,,10652,18067,0.07707893137,0.1303243863,11952,12290,0.08648586066,0.08865261017,3677,6972,0.02660713769,0.05029178178
Köln II,94,NW,240985,197979,196761,197078,0.8215407598,68657,56165,0.3489360188,0.2849886847,52880,38485,0.2687524459,0.1952780118,15704,21100,0.07981256448,0.1070642081,28716,30630,0.1459435559,0.1554206964,,,,,17816,33760,0.09054639893,0.1713027329,9057,9964,0.04603046335,0.05055866205,3931,6974,0.01997855266,0.03538700413
Köln III,95,NW,203647,150629,149098,149525,0.7396573483,41106,36500,0.2756978632,0.2441063367,48148,36849,0.3229285436,0.2464403946,14431,19118,0.09678868932,0.1278582177,19621,20973,0.1315980094,0.1402641699,,,,,10599,16850,0.07108747267,0.1126901856,11249,11731,0.07544702142,0.07845510784,3944,7504,0.02645240043,0.05018558769
Bonn,96,NW,227583,180439,178941,179208,0.7928492023,57330,53334,0.3203849313,0.2976094817,62377,36119,0.3485897586,0.201547922,10193,17133,0.05696290956,0.09560399089,15056,25197,0.08413946496,0.1406019821,,,,,18724,28113,0.1046378415,0.1568735771,10882,13136,0.06081334071,0.07330029909,4379,6176,0.02447175326,0.0344627472
Rhein-Sieg-Kreis I,97,NW,237415,184295,180563,182757,0.7762567656,79987,62334,0.4429866584,0.3410758548,49988,40922,0.2768452008,0.2239148158,14684,13038,0.0813234162,0.07134063264,11762,13757,0.06514069881,0.07527481847,,,,,18768,27267,0.1039415606,0.1491981155,,18237,,0.09978824341,5374,7202,0.02976246518,0.03940751927
Rhein-Sieg-Kreis II,98,NW,216020,174513,172898,173163,0.8078557541,80441,61425,0.4652511886,0.3547235841,39246,34583,0.2269893232,0.1997135647,9543,11116,0.05519439207,0.06419385204,13643,15192,0.07890779535,0.08773236777,,,,,14491,30142,0.0838124212,0.1740672084,14592,15226,0.08439658064,0.08792871456,942,5479,0.005448298997,0.03164070847
Oberbergischer Kreis,99,NW,208418,156593,154631,155034,0.751341055,67603,56567,0.4371891794,0.3648683515,41305,35078,0.2671197884,0.2262600462,7999,9887,0.05172960144,0.06377310783,9489,9995,0.06136544419,0.06446972922,,,,,12123,21353,0.07839954472,0.1377310783,15648,16413,0.1011957499,0.1058671001,464,5741,0.00300069197,0.03703058684
Rheinisch-Bergischer Kreis,100,NW,217425,174420,172240,172529,0.8022076578,68948,61423,0.4003019043,0.3560155104,42098,36221,0.2444147701,0.2099415171,8409,11042,0.04882141198,0.06400083464,11846,15581,0.06877612634,0.09030945522,,,,,27049,28787,0.1570424988,0.1668531088,12476,13777,0.07243381328,0.07985324206,1414,5698,0.008209475151,0.03302633181
Leverkusen – Köln IV,101,NW,212212,155139,153520,153711,0.7310566792,47272,43175,0.3079207921,0.2808842568,59373,41671,0.3867443981,0.2710996611,9430,14284,0.06142522147,0.09292763693,8722,13472,0.0568134445,0.08764499613,,,,,10114,18719,0.06588066701,0.1217804842,13408,14970,0.08733715477,0.0973905576,5201,7420,0.03387832204,0.04827240731
Wuppertal I,102,NW,208129,149950,148006,148567,0.7204666337,43814,39341,0.2960285394,0.2648030855,46657,38696,0.3152372201,0.2604616099,13120,16100,0.08864505493,0.1083686148,10987,12754,0.07423347702,0.08584678966,,,,,12910,18437,0.08722619353,0.1240988914,16339,16431,0.1103941732,0.1105965659,4179,6808,0.02823534181,0.04582444284
Solingen – Remscheid – Wuppertal II,103,NW,222845,164019,161762,162469,0.7360227961,61871,51318,0.3824816706,0.3158633339,49863,40743,0.3082491562,0.2507739938,10105,12689,0.06246831765,0.07810105312,9403,11726,0.0581286087,0.07217376853,,,,,12548,22947,0.07757075209,0.1412392518,15303,16221,0.09460194607,0.09984058497,2669,6825,0.01649954872,0.04200801384
Mettmann I,104,NW,205244,160315,158550,159165,0.781094697,70762,54126,0.4463071586,0.3400621996,40819,36596,0.2574519079,0.2299249207,8647,10216,0.05453800063,0.06418496529,11014,11796,0.0694670451,0.0741117708,,,,,13202,25757,0.08326710817,0.1618257783,14106,15053,0.08896877956,0.0945748123,,5621,,0.03531555304
Mettmann II,105,NW,163229,125496,123986,124440,0.7688339695,48689,40601,0.3926975626,0.3262696882,37468,30492,0.3021954092,0.2450337512,6825,8458,0.05504653751,0.06796849887,7567,8599,0.06103108415,0.06910157506,,,,,10795,19691,0.08706628168,0.1582369013,11143,11926,0.08987305018,0.09583735133,1499,4673,0.01209007469,0.03755223401
Düsseldorf I,106,NW,220764,172947,171387,171910,0.7834021851,69273,55052,0.4041905162,0.3202373335,41903,33493,0.2444934563,0.1948286894,12611,14675,0.0735820103,0.08536443488,14408,17148,0.08406705293,0.09974986912,,,,,21944,33940,0.1280377158,0.1974288872,10912,12029,0.06366877301,0.06997266011,336,5573,0.001960475415,0.03241812576
Düsseldorf II,107,NW,193175,143599,141828,142546,0.7433622363,47950,40606,0.3380855684,0.2848624304,38727,33218,0.2730560961,0.2330335471,18499,14111,0.1304326367,0.0989926059,11778,14379,0.08304425078,0.1008727007,,,,,13049,21277,0.09200580985,0.1492640972,11530,12968,0.08129565389,0.09097414168,295,5987,0.002079984206,0.04200047704
Neuss I,108,NW,214779,160050,158292,158775,0.7451845851,69658,56983,0.440060142,0.3588915131,45314,37438,0.2862684153,0.2357927885,8535,9895,0.05391933894,0.06232089435,8131,9583,0.05136709373,0.06035584947,,,,,11471,23585,0.07246733884,0.1485435365,13675,14887,0.08639097364,0.09376161234,1508,6404,0.009526697496,0.0403338057
Mönchengladbach,109,NW,190552,132006,130443,130836,0.6927557832,57766,46786,0.4428447674,0.3575927115,31766,30547,0.2435239913,0.233475496,8921,9627,0.06839002476,0.07358066587,7814,8169,0.05990355941,0.06243694396,,,,,10225,17946,0.0783867283,0.1371640833,11910,12373,0.09130424783,0.09456877312,2041,5388,0.01564668093,0.04118132624
Krefeld I – Neuss II,110,NW,201450,155434,153673,154190,0.7715760735,65228,54907,0.4244597294,0.3560996174,39142,34051,0.2547096757,0.2208379272,7815,9805,0.05085473701,0.06359037551,10140,10871,0.06598426529,0.07050392373,,,,,17673,26859,0.1150039369,0.174194176,11196,12104,0.07285599943,0.07850055127,2479,5593,0.01613165618,0.03627342889
Viersen,111,NW,227423,173280,171590,172018,0.7619282131,82165,65475,0.478844921,0.3806287714,42932,38368,0.2502010607,0.2230464254,8747,10342,0.05097616411,0.06012161518,11478,11591,0.06689201002,0.06738248323,,,,,14233,27576,0.08294772423,0.1603088049,12035,12841,0.07013811994,0.07464916462,,5825,,0.0338627353
Kleve,112,NW,226096,169057,167383,167658,0.7477222065,75375,69700,0.4503145481,0.4157272543,51197,39316,0.305867382,0.2345011869,7096,9366,0.04239379148,0.05586372258,8230,10098,0.04916867304,0.06022975343,,,,,12692,22687,0.07582609942,0.1353171337,11019,11621,0.06583105811,0.06931372198,1774,4870,0.01059844787,0.02904722709
Wesel I,113,NW,207178,160344,158681,159098,0.7739431793,61849,53623,0.3897694116,0.3370438346,52085,45627,0.328237155,0.2867855033,9461,10637,0.05962276517,0.06685816289,8763,9743,0.05522400287,0.06123898478,,,,,12644,19709,0.07968187748,0.1238796214,13615,14325,0.08580107259,0.09003884398,264,5434,0.001663715253,0.03415504909
Krefeld II – Wesel II,114,NW,179118,133705,132097,132530,0.7464632254,48817,40955,0.3695541912,0.3090243718,42219,36714,0.3196060471,0.27702407,7418,10090,0.05615570376,0.07613370558,8063,9307,0.0610384793,0.0702256093,,,,,10769,18032,0.08152342597,0.1360597601,11294,12186,0.08549777815,0.09194899268,3517,5246,0.02662437451,0.03958349053
Duisburg I,115,NW,167998,121638,118768,119616,0.7240443339,34053,30746,0.2867186448,0.2570391921,45455,37925,0.3827209349,0.3170562467,8146,10369,0.06858749832,0.08668572766,6648,7844,0.05597467331,0.0655765115,,,,,8289,12491,0.06979152634,0.1044258293,13648,13549,0.1149131079,0.1132707999,2529,6692,0.02129361444,0.05594569288
Duisburg II,116,NW,160204,103704,100308,101792,0.6473246611,26522,22830,0.2644056307,0.2242808865,34799,34695,0.3469214818,0.3408421094,8885,8546,0.08857718228,0.08395551713,4622,4493,0.04607807952,0.04413902861,,,,,7054,8369,0.07032340392,0.08221667715,16643,15794,0.1659189696,0.155159541,1783,7065,0.01777525222,0.06940624018
Oberhausen – Wesel III,117,NW,204816,150312,148121,148861,0.7338879775,43077,39085,0.2908230433,0.2625603751,56987,49165,0.3847327523,0.3302745514,11331,12373,0.07649826831,0.08311780789,8349,8228,0.05636607908,0.05527303995,,,,,9357,14890,0.06317132615,0.1000261989,18197,18560,0.1228522627,0.1246800707,823,6560,0.005556268186,0.04406795601
Mülheim – Essen I,118,NW,187746,142858,141064,141651,0.7609110181,44219,39847,0.3134676459,0.2813040501,49226,41731,0.3489621732,0.2946043445,9210,10546,0.06528951398,0.0744505863,8690,9465,0.06160324392,0.06681915412,,,,,12729,18337,0.09023563772,0.1294519629,16221,16200,0.114990359,0.1143655887,769,5525,0.005451426303,0.03900431342
Essen II,119,NW,163326,110369,108754,109215,0.6757589116,28912,25606,0.265847693,0.2344549741,40601,34727,0.3733287971,0.3179691434,8555,9524,0.07866377329,0.08720413863,5846,6746,0.05375434467,0.06176807215,,,,,7207,10583,0.06626882689,0.09690060889,17153,16339,0.1577229343,0.1496039921,480,5690,0.004413630763,0.05209907064
Essen III,120,NW,192918,153336,152104,152409,0.7948247442,56393,45826,0.3707529059,0.3006777815,46829,37699,0.3078748751,0.2473541589,9846,12574,0.06473202546,0.08250168953,12511,14312,0.0822529322,0.09390521557,,,,,12639,23068,0.08309446168,0.1513558911,12306,12735,0.08090517015,0.0835580576,1580,6195,0.01038762952,0.04064720587
